assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
da3f4dce-3885-4532-8d4e-a5556a148467,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,8fcac4b3-846a-41b7-a520-5a0548d868eb,0b35a7a3546b4206945ba8bd8d1d60b6,2025-07-11 14:18:00.000,2025-07-11 14:18:00.000,2025-07-14 20:21:48.878,2025-07-14 20:21:01.566,2025-07-18 14:18:00.000,0b35a7a3546b4206945ba8bd8d1d60b6,Attending,43024897c71da4b558b3efa60ee5536c,Trainee,1,1,Attending,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,1,Infant >30 days,,,,,1,Straightforward,,,,,,Great work with another cute baby. Keep reading the patient info handouts to build some basic anticipatory guidance tips.,,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
dd132f5f-f984-4106-a9cc-d029c8c1e715,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,78a4f879-5ce0-4b49-b230-2b47f8e029f0,f1dc5a07e98a77f8d55edf54d834084d,2025-07-14 17:09:37.000,2025-07-14 17:09:37.000,2025-07-15 18:02:40.803,2025-07-15 17:57:58.441,2025-07-21 17:09:37.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,1640ac315669cc246f75679b6dd26dec,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,"When asking about feeding, a mom responded with breastmilk and formula and in this case I would expand on why they feel the desire to use formula. It may be a preference however it may also be because mom feels there is a problem with breastfeeding or feeling that there is no milk. And we can address these concerns when we talk with the mom. Open ended questions can be really helpful.",,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
e2b9ab6c-37a6-4f49-a649-c5bccdc82e0b,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- COMMUNICATING WITH PATIENT AND FAMILIES/PROVIDING FAMILY-CENTERED CARE,b286e1f4-4bbc-11f0-8975-b7ea4fb8b5ba,cd1d105d-0209-4e12-8819-c5e3117fac4a,04c8da1d26d4f2e1ef9f54dced278491,2025-09-15 21:21:00.000,2025-09-15 21:21:00.000,2025-09-17 02:41:42.172,2025-09-17 02:35:34.925,2025-09-22 21:21:00.000,04c8da1d26d4f2e1ef9f54dced278491,Attending,e37394db3c81b2c8be55b9d3a2c21355,Trainee,1,1,Attending,Deliver family-centered care,cda5e97e-5421-47b4-8edb-03fe67c4012b,,,,,1,Based on a single encounter or day,,,,,,,,,"**** did an excellent job in taking ownership of a patient that she was in charge of discharging. She independently used an interpreter to update the Dad on recent findings, follow up appointments that were made for the family and all questions that the dad had for her. She did a great job at leading this conversation and the dad seemed relieved and ready to take his baby home. **** has a genuine sense for listening and talking to families, and I encourage her to continue honing this skill set.",,,,,,,,,,,,NICU/PICU,,,
e5dc7b90-4982-4bcc-af89-1baa9dea74cc,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,042369a7-b0f7-4393-b37c-1f6d4a75cb4a,0b35a7a3546b4206945ba8bd8d1d60b6,2025-07-08 17:39:00.000,2025-07-08 17:39:00.000,2025-07-09 17:48:20.441,2025-07-09 17:47:21.023,2025-07-15 17:39:00.000,0b35a7a3546b4206945ba8bd8d1d60b6,Attending,43024897c71da4b558b3efa60ee5536c,Trainee,1,1,Attending,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,1,Infant >30 days,,,,,1,Straightforward,,,,,,Great work with first clinic patient!! We will work on developing your repository of anticipatory guidance over the next 3 years.,,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
e714a736-c93f-49c1-80d6-140840080b5e,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,02f5fd2f-7d74-426a-9dda-aad305b9bcc9,f1dc5a07e98a77f8d55edf54d834084d,2025-08-15 00:03:00.000,2025-08-15 00:03:00.000,2025-08-16 00:06:28.754,2025-08-16 00:04:21.096,2025-08-22 00:03:00.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,ab9e729b10dcc8821cac8b67c308a0b4,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,"During the encounter, the mother referred to you as her baby's doctor and asked you questions directly. This indicated to me that you had developed a relationship with the family and they trusted you.",,,,,,,,,,,Nursery/Delivery,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
f4137a1f-4421-4a57-8714-ca2536f9d371,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,b2932d44-0af7-4323-9434-a903ddadb285,abde0075e8d4d9b502b7799911502867,2025-07-16 16:00:35.000,2025-07-16 16:00:35.000,2025-07-16 16:05:12.960,2025-07-16 16:02:21.864,2025-07-23 16:00:35.000,abde0075e8d4d9b502b7799911502867,Attending,1640ac315669cc246f75679b6dd26dec,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,"Dr. ***** is very attentive to families and speaks to them in a very calm, caring manner, which they obviously appreciate. Her pre-rounding is thorough and is improving in terms of efficiency, and she rarely misses any details. She asks good questions and is engaged in her learning and personal growth. She can continue to work on in-room efficiency, such as streamlining her discharge teaching with families and using more direct, simplified language.",,,,,,,,,,,Nursery/Delivery,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
f54bf2ca-f11e-45f4-b77a-e2a7bd8fc82a,4bc3ab9684477a9881607fa489caf26f,CARE FOR WELL NEWBORN,2b4b8bf8-a992-4a64-a41f-b901170a23d0,8a1ebc8b-62da-454c-8642-298ea3eee6f5,f1dc5a07e98a77f8d55edf54d834084d,2025-07-04 02:50:47.000,2025-07-04 02:50:47.000,2025-07-04 02:57:51.949,2025-07-04 02:54:16.420,2025-07-11 02:50:47.000,f1dc5a07e98a77f8d55edf54d834084d,Attending,1640ac315669cc246f75679b6dd26dec,Trainee,1,1,Attending,Care for a well newborn,afdc563d-09ef-4319-aa78-82b7f4e58e1e,,,,,,,,,1,Straightforward,,,,,,You took the initiative in a room today to start the physical exam and talk through it. This is one of the best ways to learn on the go. The newborn book in the attending office is a great resource for physical exam findings. The EMR can be a steep learning curve. You can delete out repetitive information in the notes and summarize data. This does get easier with time and experience.,,,,,,,,,,,Nursery/Delivery,1,SUPERVISOR PERFORMED: Resident was an observer,
fbce7825-bd1e-4e1d-a0f6-85c28418dc3e,4bc3ab9684477a9881607fa489caf26f,"HANDOVER to and from on admission, transfer, discharge, and care transitions",0dcbd1dd-6cfc-4c0b-80d3-88786115e5c9,5c407f16-acbe-4761-9776-af50fb9efa69,32c5ea616e1a6fa98fe333903c76af71,2025-07-02 19:49:36.000,2025-07-02 19:49:36.000,2025-07-02 20:48:42.486,2025-07-02 20:45:16.640,2025-07-09 19:49:36.000,32c5ea616e1a6fa98fe333903c76af71,Attending,2e7cffbf17a5f9c7280656ce77958647,Trainee,1,1,Attending,Facilitate a handover to and from other health care providers (either within or across settings),c840f3bd-0a80-4321-8a0a-eb28e80a7e99,,,,,,,,,2,Moderate,,,,,,"Make sure to look through past encounters and labs when patient has a positive PMHx. Ie in a pt with renal anomaly and presenting with a UTI, it is helpful to document the last time she was evaluated for the renal condition, when her last imaging was, and what her previous cultures have grown to guide next step in management.",,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
fbe61cc7-7faa-44e0-b86f-f534e26140fe,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITH complex, chronic, or special health care needs",60ab69f0-8f4e-44e7-8bd4-222d9ec4c691,c6a52b59-b391-49e8-8def-937ce3d57151,65d982a1db7143aa6bc2f8c73d9af4c2,2025-09-29 16:38:00.000,2025-09-29 16:38:00.000,2025-10-03 02:48:22.249,2025-10-03 02:42:57.326,2025-10-06 16:38:00.000,65d982a1db7143aa6bc2f8c73d9af4c2,Attending,dcdb6e56028af4b2495fc23f2134d130,Trainee,1,1,Attending,"Provide comprehensive healthcare for a child with complex, chronic, or special health care needs",a4ce695f-419d-4346-ac47-d918f63d562f,,,3,School-age,,,,,3,Complex,,,,,,"Good job of addressing acute complaints, and following up on problems discussed at last visit. There can be a few factors that impede patients' follow up with specialist, so think through different options to help families make their appointments, especially when there is a language barrier or family has trouble navigating the health care system. Remember the Minnesota Public Health website as a valuable resource for checking labs on patients who did not have labs done after arriving to the United States.",,,,,,,,,,,Primary Care Clinic,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
fe243f29-752a-4cdd-b449-febc885bbc67,4bc3ab9684477a9881607fa489caf26f,ACUTE CARE VISIT NOT requiring transfer to higher level of care,d6660952-4d66-4af5-b3fb-6afc0ecd1f44,167a972f-533a-4997-9cc8-c9b2e0305612,65d982a1db7143aa6bc2f8c73d9af4c2,2025-08-26 17:44:00.000,2025-08-26 17:44:00.000,2025-08-29 17:52:35.113,2025-08-29 17:45:44.115,2025-09-02 17:44:00.000,65d982a1db7143aa6bc2f8c73d9af4c2,Attending,4c02457b1b069c32b8f8057e4ea8e1af,Trainee,1,1,Attending,"Manage a patient with an acute, common diagnosis (Primary Care Clinic)",f6a3e512-f8c4-4c48-9b29-63ed49ba6792,,,,,,,,,1,Straightforward,31,Other,,,,"Great job considering differential diagnosis, and assessing for those things as cause of the patient's symptoms. Appropriately focused physical exam for the chief complaint. Documentation was good, and explained the rationale and thinking very clearly.",,,,,,,,,,,Primary Care Clinic,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
01e59afe-1742-438c-896c-87e5b8cd5fc7,4bc3ab9684477a9881607fa489caf26f,"ROUTINE HEALTH VISIT for child WITH complex, chronic, or special health care needs",60ab69f0-8f4e-44e7-8bd4-222d9ec4c691,91956b92-86ea-4d34-9100-18e051f21460,0b35a7a3546b4206945ba8bd8d1d60b6,2025-07-25 19:41:00.000,2025-07-25 19:41:00.000,2025-07-28 14:53:51.824,2025-07-28 14:50:41.221,2025-08-01 19:41:00.000,0b35a7a3546b4206945ba8bd8d1d60b6,Attending,25b299ca6c4d2d915c9f2abad117a99d,Trainee,2,2,Attending,"Provide comprehensive healthcare for a child with complex, chronic, or special health care needs",a4ce695f-419d-4346-ac47-d918f63d562f,,,4,Adolescent,,,,,2,Moderate,,,,,,"Lots to think about with this adolescent with obesity, menstrual irregularities and concerning cardiac family history. Good job staying focused on solutions to her problems and researching how to best evaluate. This one was a team effort with all that was going on!",,,,,,,,,,,Primary Care Clinic,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
022e5067-6981-4dc3-a385-aa734c55b897,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,a1c8c735-5fd0-433c-b5ba-16a219ad8b78,b67e6115-23d2-4742-844e-f8be7cb57a0b,1d1294aa4b93c69e5853704fe55a36c2,2025-10-24 11:50:59.000,2025-10-24 11:50:59.000,2025-10-24 11:56:03.944,2025-10-24 11:52:45.475,2025-10-31 11:50:59.000,1d1294aa4b93c69e5853704fe55a36c2,Attending,f3a56509dd1b22a6a4601efdcb56b8bd,Trainee,2,2,Attending,ACUTE COMMON PROBLEM (Hospitalist/GP Inpatient),d3aad393-249e-4a53-ae65-6c4fb43e6f30,,,,,,,,,3,Complex,31,Other,,,,****** did a great job thinking through the evaluation and treatment of fever in a critically ill patient. She was able to order the correct labs and was thoughtful about which antibiotics to use in the treatment of presumed sepsis.,,,,,,,,,,,Hospitalist/GP Inpatient,2,SUPERVISOR LED CARE: Required supervising physician(s) to direct the majority of the care,
06dbe054-cd4d-4908-b8ef-124768ca73a2,4bc3ab9684477a9881607fa489caf26f,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,54c1b9cd-15b2-4335-83e9-bbdc11641dc2,6ca26bebed5848af4f9726494401a316,2025-07-11 16:37:00.000,2025-07-11 16:37:00.000,2025-07-14 16:41:12.219,2025-07-14 16:38:11.523,2025-07-18 16:37:00.000,6ca26bebed5848af4f9726494401a316,Attending,5e5f5875c8160a3950bd9e39f46ee9a4,Trainee,2,2,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,4,The resident requires a little help with the plan,,,2,Not yet,Primary Care Clinic,3,Less than half the time,***** had several complex well checks as well as some sick visits while we worked together and she did a fantastic job of managing them all. She had an excellent catch and discovered new onset diabetes during a well visit. She is always extremely thorough during visits and in her documentation. One area to work on would be efficiency especially as a rising second year as you will be seeing more visits per half day.
0b746bc3-8374-4cd9-bf89-c0080a5166cc,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,1a2bdcef-bea1-4af1-b711-3be1848e2491,8c63ea079f5e502aa170d0f844661988,2025-10-15 20:58:34.000,2025-10-15 20:58:34.000,2025-10-15 21:03:52.340,2025-10-15 21:00:06.900,2025-10-22 20:58:34.000,8c63ea079f5e502aa170d0f844661988,Attending,d72ff805ed209668eee5bbaef2c412fc,Trainee,2,2,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,During rounds ****** took initiative in updating families on rounds. She was able to communicate well with families and provided appropriate updates.,,"Continue to communicate with families, seek family input which will inform comprehensive collaborative care.",,,,,,,,,NICU/PICU,,,
103feaf1-1fca-4b7b-a746-22437dba5de7,4bc3ab9684477a9881607fa489caf26f,Single Free Text Question- KNOWING LIMITS AND SEEKING HELP,bac80d3e-4b94-11f0-8df9-bfeba394712f,b09f5f17-d657-4b97-adca-81fc8b6504c5,38e2cac109aaff5dc28dda77fb522b27,2025-10-29 20:46:31.000,2025-10-29 20:46:31.000,2025-10-29 20:48:09.541,2025-10-29 20:47:39.696,2025-11-05 20:46:31.000,38e2cac109aaff5dc28dda77fb522b27,Attending,d0d0523813f28ee391fe11527022d93a,Trainee,2,2,Attending,Ability to know limits and seek help,100ed148-e226-4751-9361-0f4c3c636fc7,,,,,1,Based on a single encounter or day,,,,,,,,,,,***** knew when to ask questions and when to act independently,,,,,,,,,,NICU/PICU,,,
11318cb7-ea76-4cd6-8e8c-c5df5df54217,4bc3ab9684477a9881607fa489caf26f,ACUTE COMMON PROBLEM,a1c8c735-5fd0-433c-b5ba-16a219ad8b78,c4c196d5-dfc0-4b4b-952b-2b39813f0615,f48b54f848a890a841fbff87dcbc41ad,2025-08-27 12:02:10.000,2025-08-27 12:02:10.000,2025-08-27 12:04:21.952,2025-08-27 12:02:52.614,2025-09-03 12:02:10.000,f48b54f848a890a841fbff87dcbc41ad,Attending,c532ebedc7ae1e4fc5965fd42b38bd31,Trainee,2,2,Attending,ACUTE COMMON PROBLEM (Hospitalist/GP Inpatient),d3aad393-249e-4a53-ae65-6c4fb43e6f30,,,,,,,,,2,Moderate,5,Asthma,,,,"****** has a good grasp of first line management of status asthmaticus and starting to understand second and third line therapies. Would encourage ****** to continue to think of ""next steps"" and contingency plans in the case an asthmatic should worsen.",,,,,,,,,,,Hospitalist/GP Inpatient,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
12a5326b-589b-4fe0-9d73-cf2e86671bdf,4bc3ab9684477a9881607fa489caf26f,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,a67f5628-9806-4515-a3b8-faf45067e3f2,126dffd31dce428d80277726058edb98,2025-07-05 14:24:53.000,2025-07-05 14:24:53.000,2025-07-05 14:30:28.389,2025-07-05 14:29:25.717,2025-07-12 14:24:53.000,126dffd31dce428d80277726058edb98,Attending,85ba40d3dc0f942c44e250980e6fe1e3,Trainee,2,2,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,3,Complex,,,,,,****** is off to a really great start as an upper level. She knows the e details and has plans but is allowing her strong intern to lead with back up.,,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
13123fe7-b270-48f3-a983-f03a60f31003,4bc3ab9684477a9881607fa489caf26f,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,429a72b1-2903-4a82-bb1c-7346c9c8e422,5fb1131a4fbea26d5fd8455ea22052c4,2025-07-14 17:11:00.000,2025-07-14 17:11:00.000,2025-07-15 18:01:08.203,2025-07-15 17:57:41.489,2025-07-21 17:11:00.000,5fb1131a4fbea26d5fd8455ea22052c4,Attending,ea2913cf024f20a250cf9f6a8b99d138,Trainee,2,2,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,4,The resident requires a little help with the plan,,,1,Yes,Primary Care Clinic,3,Less than half the time,"1) legal need to see some patients (private insurance or wccs); occasional need for minor clarification of history 2) usually on track, still working on refining care plans for outpatient issues (ie grasps asthma care well from hospital experience, needs some help with rashes and other low acuity outpatient issues) 3) curious minded, thoughtful and professional. Can work on efficiency but could handle many patient scenarios without oversight"
1cc7deea-f3b9-4dab-8153-d9d1f06d383d,4bc3ab9684477a9881607fa489caf26f,"HANDOVER to and from on admission, transfer, discharge, and care transitions",0dcbd1dd-6cfc-4c0b-80d3-88786115e5c9,c4421ef4-12d8-4a1a-b8f5-963ac65c6fcc,4ae6d1a104345dc8b8ff3a55485e3f12,2025-07-25 02:21:29.000,2025-07-25 02:21:29.000,2025-07-25 02:33:30.586,2025-07-25 02:30:33.618,2025-08-01 02:21:29.000,4ae6d1a104345dc8b8ff3a55485e3f12,Attending,03f1b56183a27c50fa4e97acf60b7778,Trainee,2,2,Attending,Facilitate a handover to and from other health care providers (either within or across settings),c840f3bd-0a80-4321-8a0a-eb28e80a7e99,,,,,,,,,1,Straightforward,,,,,,"Good history, thorough exam, good analysis of data, and nice assessment.",,,,,,,,,,,Hospitalist/GP Inpatient,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
